Date,Open,High,Low,Close,Adj Close,Volume,DayOfTheWeek,WeekOf
2013-06-28,160.630005,161.399994,159.860001,160.419998,133.058517,160402900.0,Friday,6/24/13
2013-07-01,161.259995,162.479996,161.080002,161.360001,133.838181,131954800.0,Monday,7/1/13
2013-07-03,160.479996,161.770004,160.220001,161.279999,133.77182,75216400.0,Wednesday,7/1/13
2013-07-05,162.470001,163.080002,161.300003,163.020004,135.215027,122416900.0,Friday,7/1/13
2013-07-08,163.860001,164.389999,163.080002,163.949997,135.986389,108092500.0,Monday,7/8/13
2013-07-11,167.110001,167.610001,165.179993,167.440002,138.881165,135592200.0,Thursday,7/8/13
2013-07-12,167.389999,167.929993,167.130005,167.509995,138.939255,104212700.0,Friday,7/8/13
2013-07-15,167.970001,168.389999,167.679993,168.149994,139.470078,69450600.0,Monday,7/15/13
2013-07-18,168.309998,169.270004,168.199997,168.869995,140.067245,103620100.0,Thursday,7/15/13
2013-07-19,168.520004,169.229996,168.309998,169.169998,140.316101,103831700.0,Friday,7/15/13
2013-07-22,169.410004,169.740005,169.009995,169.5,140.589828,79428600.0,Monday,7/22/13
2013-07-25,168.220001,169.080002,167.940002,168.929993,140.116943,111088600.0,Thursday,7/22/13
2013-07-26,168.220001,169.160004,167.520004,169.110001,140.266357,107814600.0,Friday,7/22/13
2013-07-29,168.679993,169.059998,168.110001,168.589996,139.835007,79695000.0,Monday,7/29/13
2013-08-01,169.990005,170.809998,169.899994,170.660004,141.551971,110438400.0,Thursday,7/29/13
2013-08-02,170.279999,170.970001,170.050003,170.949997,141.792511,91116700.0,Friday,7/29/13
2013-08-05,170.570007,170.960007,170.350006,170.699997,141.585159,54072700.0,Monday,8/5/13
2013-08-08,169.979996,170.179993,168.929993,169.800003,140.838608,102181300.0,Thursday,8/5/13
2013-08-09,169.580002,170.100006,168.720001,169.309998,140.432266,91757700.0,Friday,8/5/13
2013-08-12,168.460007,169.309998,168.380005,169.110001,140.266357,68593300.0,Monday,8/12/13
2013-08-15,167.410004,167.429993,166.089996,166.380005,138.001984,152931800.0,Thursday,8/12/13
2013-08-16,166.059998,166.630005,165.5,165.830002,137.545715,130868200.0,Friday,8/12/13
2013-08-19,165.639999,166.210007,164.759995,164.770004,136.666565,96437600.0,Monday,8/19/13
2013-08-22,164.899994,166.300003,164.889999,166.059998,137.736511,101471400.0,Thursday,8/19/13
2013-08-23,166.550003,166.830002,165.770004,166.619995,138.20105,90888900.0,Friday,8/19/13
2013-08-26,166.789993,167.300003,165.889999,166.0,137.686783,89702100.0,Monday,8/26/13
2013-08-29,163.550003,165.039993,163.399994,164.169998,136.168869,119200500.0,Thursday,8/26/13
2013-08-30,164.509995,164.529999,163.169998,163.649994,135.737595,134928900.0,Friday,8/26/13
2013-09-03,165.229996,165.580002,163.699997,164.389999,136.351364,142375100.0,Tuesday,9/2/13
2013-09-05,165.850006,166.399994,165.729996,165.960007,137.653595,63090500.0,Thursday,9/2/13
2013-09-06,166.509995,166.979996,164.479996,166.039993,137.719955,159756500.0,Friday,9/2/13
2013-09-09,166.449997,167.729996,166.449997,167.630005,139.038773,87559300.0,Monday,9/9/13
2013-09-12,169.339996,169.559998,168.720001,168.949997,140.13356,83209000.0,Thursday,9/9/13
2013-09-13,169.130005,169.460007,168.740005,169.330002,140.448822,72727800.0,Friday,9/9/13
2013-09-16,171.160004,171.240005,170.039993,170.309998,141.261627,106299200.0,Monday,9/16/13
2013-09-19,173.520004,173.600006,172.589996,172.759995,143.293732,146616900.0,Thursday,9/16/13
2013-09-20,172.330002,172.330002,170.580002,170.720001,142.291916,132867100.0,Friday,9/16/13
2013-09-23,170.490005,170.649994,169.389999,169.929993,141.633469,104616500.0,Monday,9/23/13
2013-09-26,169.320007,170.169998,169.050003,169.690002,141.433456,77146900.0,Thursday,9/23/13
2013-09-27,168.839996,169.139999,168.470001,168.910004,140.78331,99141800.0,Friday,9/23/13
2013-09-30,167.479996,168.539993,167.149994,168.009995,140.033173,143937000.0,Monday,9/30/13
2013-10-03,168.789993,168.940002,166.839996,167.619995,139.708206,176698000.0,Thursday,9/30/13
2013-10-04,167.75,169.059998,167.529999,168.889999,140.766693,96878000.0,Friday,9/30/13
2013-10-07,167.419998,168.449997,167.25,167.429993,139.549774,96295000.0,Monday,10/7/13
2013-10-10,167.289993,169.259995,167.229996,169.169998,141.000015,195955000.0,Thursday,10/7/13
2013-10-11,168.910004,170.320007,168.770004,170.259995,141.908478,105040000.0,Friday,10/7/13
2013-10-14,169.210007,171.080002,169.080002,170.940002,142.475327,112106000.0,Monday,10/14/13
2013-10-17,171.369995,173.320007,171.339996,173.220001,144.375641,129389000.0,Thursday,10/14/13
2013-10-18,173.860001,174.509995,173.509995,174.389999,145.3508,138316000.0,Friday,10/14/13
2013-10-21,174.449997,174.75,174.009995,174.399994,145.359146,104104000.0,Monday,10/21/13
2013-10-24,174.919998,175.369995,174.509995,175.149994,145.984283,70350000.0,Thursday,10/21/13
2013-10-25,175.509995,176.0,175.169998,175.949997,146.651093,93625000.0,Friday,10/21/13
2013-10-28,175.889999,176.470001,175.699997,176.229996,146.884415,84979000.0,Monday,10/28/13
2013-10-31,176.149994,176.889999,175.529999,175.789993,146.517715,133795000.0,Thursday,10/28/13
2013-11-01,176.020004,176.610001,175.220001,176.210007,146.867798,142805000.0,Friday,10/28/13
2013-11-04,176.690002,176.899994,175.979996,176.830002,147.384552,85677000.0,Monday,11/4/13
2013-11-07,177.5,177.639999,174.759995,174.929993,145.800873,157000000.0,Thursday,11/4/13
2013-11-08,174.869995,177.309998,174.850006,177.289993,147.767883,136713000.0,Friday,11/4/13
2013-11-11,177.119995,177.529999,176.910004,177.320007,147.792923,62614000.0,Monday,11/11/13
2013-11-14,178.539993,179.419998,178.25,179.270004,149.418198,103435000.0,Thursday,11/11/13
2013-11-15,179.559998,180.119995,179.330002,180.050003,150.068314,102818000.0,Friday,11/11/13
2013-11-18,180.350006,180.5,179.020004,179.419998,149.543228,104796000.0,Monday,11/18/13
2013-11-21,178.970001,180.050003,178.860001,179.910004,149.951675,92841000.0,Thursday,11/18/13
2013-11-22,179.979996,180.830002,179.770004,180.809998,150.701736,81296000.0,Friday,11/18/13
2013-11-25,181.130005,181.169998,180.369995,180.630005,150.551697,79486000.0,Monday,11/25/13
2013-11-27,180.869995,181.240005,180.649994,181.119995,150.96019,58800000.0,Wednesday,11/25/13
2013-11-29,181.320007,181.75,180.800003,181.0,150.860138,55870900.0,Friday,11/25/13
2013-12-02,181.089996,181.429993,180.25,180.529999,150.468353,99726000.0,Monday,12/2/13
2013-12-05,179.410004,179.740005,178.770004,178.940002,149.143143,106934000.0,Thursday,12/2/13
2013-12-06,180.669998,181.110001,180.149994,180.940002,150.810074,127728000.0,Friday,12/2/13
2013-12-09,181.470001,181.669998,181.160004,181.399994,151.193558,70124000.0,Monday,12/9/13
2013-12-12,178.639999,178.860001,177.759995,178.130005,148.468033,115565000.0,Thursday,12/9/13
2013-12-13,178.5,178.660004,177.770004,178.110001,148.451431,107808000.0,Friday,12/9/13
2013-12-16,178.949997,179.809998,178.899994,179.220001,149.37648,96195000.0,Monday,12/16/13
2013-12-19,181.179993,181.699997,180.710007,181.490005,151.268555,136531200.0,Thursday,12/16/13
2013-12-20,180.690002,181.990005,180.570007,181.559998,152.148453,197087000.0,Friday,12/16/13
2013-12-23,182.449997,182.639999,182.070007,182.529999,152.961304,85598000.0,Monday,12/23/13
2013-12-26,183.339996,183.960007,183.320007,183.860001,154.075867,63365000.0,Thursday,12/23/13
2013-12-27,184.100006,184.179993,183.660004,183.850006,154.067505,61814000.0,Friday,12/23/13
2013-12-30,183.869995,184.020004,183.580002,183.820007,154.042343,56857000.0,Monday,12/30/13
2014-01-02,183.979996,184.070007,182.479996,182.919998,153.288101,119636900.0,Thursday,12/30/13
2014-01-03,183.229996,183.600006,182.630005,182.889999,153.262955,81390600.0,Friday,12/30/13
2014-01-06,183.490005,183.559998,182.080002,182.360001,152.818817,108028200.0,Monday,1/6/14
