Date,Open,High,Low,Close,Adj Close,Volume
4/30/14,187.440002,188.5,187.179993,188.309998,158.501495,101508000
5/1/14,188.220001,188.839996,187.729996,188.330002,158.518341,93019000
5/2/14,188.309998,189.139999,187.779999,188.059998,158.291016,98122000
5/5/14,187.139999,188.550003,186.619995,188.419998,158.59407,75883000
5/6/14,188,188.130005,186.740005,186.779999,157.213638,85454000
5/7/14,187.410004,187.970001,186.009995,187.880005,158.139542,106500000
5/8/14,187.710007,189.050003,187.080002,187.679993,157.971191,93618000
5/9/14,187.710007,188.039993,186.830002,187.960007,158.206879,83679000
5/12/14,188.800003,189.880005,188,189.789993,159.747177,86940000
5/13/14,190.039993,190.419998,189.770004,189.960007,159.890305,66454000
5/14/14,189.789993,189.880005,188.789993,189.059998,159.132706,72367000
5/15/14,188.679993,188.720001,186.479996,187.399994,157.735458,154956000
5/16/14,187.509995,188.130005,186.720001,188.050003,158.282623,97458000
5/19/14,187.690002,188.889999,187.520004,188.740005,158.863434,63839000
5/20/14,188.649994,188.669998,187.070007,187.550003,157.86174,111644000
5/21/14,188.089996,189.220001,188.059998,189.130005,159.19165,89093000
5/22/14,189.179993,189.979996,188.860001,189.589996,159.578827,61549000
5/23/14,189.759995,190.479996,189.589996,190.350006,160.218597,61092800
5/27/14,191.059998,191.580002,190.949997,191.520004,161.203293,72010000
5/28/14,191.520004,191.820007,191.059998,191.380005,161.085526,66723000
5/29/14,191.820007,192.399994,191.330002,192.369995,161.918747,64377000
5/30/14,192.190002,192.800003,192.029999,192.679993,162.179657,76316000
6/2/14,192.949997,192.990005,191.970001,192.899994,162.364868,64656000
6/3/14,192.429993,192.899994,192.25,192.800003,162.280731,65047000
6/4/14,192.470001,193.300003,192.270004,193.190002,162.608948,55529000
6/5/14,193.410004,194.649994,192.699997,194.449997,163.66951,92103000
6/6/14,194.869995,195.429993,194.779999,195.380005,164.452286,78696000
6/9/14,195.350006,196.050003,195.169998,195.580002,164.620636,65119000
6/10/14,195.339996,195.639999,194.919998,195.600006,164.637527,57129000
6/11/14,194.899994,195.119995,194.479996,194.919998,164.065109,68772000
6/12/14,194.690002,194.800003,193.110001,193.539993,162.903534,106350000
6/13/14,193.919998,194.320007,193.300003,194.130005,163.400208,82017000
6/16/14,193.889999,194.699997,193.660004,194.289993,163.534836,87424000
6/17/14,194.020004,194.970001,193.809998,194.830002,163.989365,84834000
6/18/14,194.830002,196.369995,194.399994,196.259995,165.193024,105267000
6/19/14,196.429993,196.600006,195.800003,196.479996,165.378204,85929000
6/20/14,196.029999,196.100006,195.699997,195.940002,165.713989,100587000
6/23/14,195.990005,196.050003,195.520004,195.880005,165.663208,70611000
6/24/14,195.529999,196.5,194.479996,194.699997,164.665207,96237000
6/25/14,194.289993,195.779999,194.25,195.580002,165.409439,82782000
6/26/14,195.610001,195.630005,194.130005,195.440002,165.291092,84312000
6/27/14,194.979996,195.880005,194.889999,195.820007,165.612473,71445100
6/30/14,195.699997,196.169998,195.529999,195.720001,165.527847,70201200
7/1/14,196.199997,197.630005,196.130005,197.029999,166.635773,90470000
7/2/14,197.050003,197.479996,196.960007,197.229996,166.804947,52475000
7/3/14,197.789993,198.289993,197.639999,198.199997,167.625336,52938800
7/7/14,197.820007,197.979996,197.220001,197.509995,167.041763,61696000
7/8/14,197.149994,197.220001,195.759995,196.240005,165.967651,108143000
7/9/14,196.729996,197.300003,196.309998,197.119995,166.711853,72992000
7/10/14,195.220001,196.860001,195.059998,196.339996,166.052231,99040000
7/11/14,196.220001,196.75,195.779999,196.610001,166.280563,64243000
7/14/14,197.610001,197.860001,197.440002,197.600006,167.117874,58658000
7/15/14,197.720001,198.100006,196.360001,197.229996,166.804947,111307000
7/16/14,198.110001,198.259995,197.419998,197.960007,167.422333,79986400
7/17/14,197.350006,198.100006,195.429993,195.710007,165.519394,145398000
7/18/14,196.350006,197.910004,196.240005,197.710007,167.210892,124330000
7/21/14,197.089996,197.5,196.429993,197.339996,166.897964,67592000
7/22/14,198.009995,198.559998,197.869995,198.199997,167.625336,67678000
7/23/14,198.5,198.850006,198.100006,198.639999,167.997437,65612000
7/24/14,198.830002,199.059998,198.449997,198.649994,168.00589,56888000
7/25/14,198.089996,198.259995,197.330002,197.720001,167.219299,76837000
7/28/14,197.759995,198.089996,196.619995,197.800003,167.286957,69259000
7/29/14,198.169998,198.449997,196.919998,196.949997,166.568115,80466000
7/30/14,197.649994,197.910004,196.160004,196.979996,166.593536,104222000
7/31/14,195.610001,195.779999,192.970001,193.089996,163.303619,183479000
8/1/14,192.559998,193.759995,191.570007,192.5,162.804581,189261000
8/4/14,192.869995,194.300003,192.050003,193.889999,163.980194,91340000
8/5/14,193.100006,193.600006,191.309998,192.009995,162.390182,152690000
8/6/14,191.110001,192.889999,191.080002,192.070007,162.440948,94818000
8/7/14,192.940002,193.130005,190.550003,191.029999,161.56134,135733000
8/8/14,191.460007,193.369995,190.949997,193.240005,163.430435,117014000
8/11/14,193.970001,194.660004,193.710007,193.800003,163.904068,74544000
8/12/14,193.610001,194.149994,192.940002,193.529999,163.67572,73632000
8/13/14,194.289993,195.059998,193.960007,194.839996,164.783539,69047000
8/14/14,195.160004,195.759995,194.979996,195.759995,165.561707,57371000
8/15/14,196.470001,196.649994,194.309998,195.720001,165.527847,139951000
8/18/14,196.800003,197.449997,196.690002,197.360001,166.914856,75424000
8/19/14,197.839996,198.539993,197.440002,198.389999,167.785934,59135000
8/20/14,198.119995,199.160004,198.080002,198.919998,168.234268,72763000
8/21/14,199.089996,199.759995,198.929993,199.5,168.724777,67791000
8/22/14,199.339996,199.690002,198.740005,199.190002,168.462616,76107000
8/25/14,200.139999,200.589996,199.149994,200.199997,169.316803,63855000
8/26/14,200.330002,200.820007,200.279999,200.330002,169.426743,47298000
8/27/14,200.429993,200.570007,199.940002,200.25,169.3591,47874000
8/28/14,199.589996,200.270004,199.389999,200.139999,169.266052,58330000
8/29/14,200.449997,200.729996,199.820007,200.710007,169.748047,65907000
9/2/14,200.970001,201,199.860001,200.610001,169.663574,72426000
9/3/14,201.380005,201.410004,200.220001,200.5,169.57048,57462000
9/4/14,200.839996,201.580002,199.660004,200.210007,169.325256,85236000
9/5/14,200.169998,201.190002,199.410004,201.110001,170.086411,102177000
9/8/14,200.919998,201.210007,200,200.589996,169.646606,64146000
9/9/14,200.410004,200.550003,198.910004,199.320007,168.572495,88591000
9/10/14,199.429993,200.199997,198.770004,200.070007,169.206818,67251000
9/11/14,199.270004,200.330002,199.119995,200.300003,169.401321,66774400
9/12/14,200.100006,200.119995,198.559998,199.130005,168.411819,117409300
9/15/14,199.160004,199.320007,198.380005,198.979996,168.284912,76401000
9/16/14,198.610001,200.839996,198.5,200.479996,169.553589,116201000
9/17/14,200.770004,201.679993,199.75,200.75,169.781967,151266000
9/18/14,201.360001,201.850006,201.100006,201.820007,170.686874,94990000
9/19/14,201.520004,201.899994,200.289993,200.699997,170.533096,121649000
9/22/14,200.350006,200.380005,198.729996,199.149994,169.216034,125553000
9/23/14,198.429993,199.259995,197.949997,198.009995,168.247452,111393000
9/24/14,198.039993,199.690002,197.520004,199.559998,169.564484,107276000
9/25/14,199.039993,199.050003,196.270004,196.339996,166.828415,150300000
9/26/14,196.699997,198.389999,196.419998,197.899994,168.153915,103547000
9/29/14,196.199997,197.889999,196.050003,197.539993,167.848053,95112000
9/30/14,197.690002,198.300003,196.610001,197.020004,167.406219,131302000
10/1/14,196.699997,196.770004,193.910004,194.350006,165.137573,177798000
10/2/14,194.179993,195.059998,192.350006,194.380005,165.163025,157285000
10/3/14,195.679993,196.940002,195.080002,196.520004,166.981369,121569000
10/6/14,197.339996,197.600006,195.580002,196.289993,166.785934,104778000
10/7/14,195.279999,195.720001,193.220001,193.259995,164.211411,147913000
10/8/14,193.369995,196.919998,192.360001,196.639999,167.083359,186461000
10/9/14,196.330002,196.600006,192.580002,192.740005,163.769592,210705000
10/10/14,192.690002,193.649994,190.490005,190.539993,161.900208,221909000
10/13/14,190.460007,191.149994,187.300003,187.410004,159.240692,230939000
10/14/14,188.419998,189.820007,187.039993,187.699997,159.487061,215847000
10/15/14,185.160004,187.690002,181.919998,186.429993,158.407928,380715000
10/16/14,183.059998,187.580002,182.889999,186.270004,158.272018,270391000
10/17/14,188.419998,189.75,187.619995,188.470001,160.141373,214625000
10/20/14,188.130005,190.449997,188.070007,190.300003,161.696274,130011000
10/21/14,191.679993,194.199997,191.479996,194.070007,164.899628,154949000
10/22/14,194.410004,194.910004,192.610001,192.690002,163.72702,151822000
10/23/14,194.619995,196.199997,194.259995,194.929993,165.630341,154944000
10/24/14,195.25,196.490005,194.490005,196.429993,166.904892,117927000
10/27/14,195.729996,196.449997,195.029999,196.160004,166.675507,82954000
10/28/14,196.820007,198.419998,196.729996,198.410004,168.587296,106736000
10/29/14,198.550003,199.119995,196.800003,198.110001,168.332367,142557000
10/30/14,197.580002,199.949997,197.399994,199.380005,169.411514,113330000
10/31/14,201.779999,201.820007,200.770004,201.660004,171.348724,146903000
11/3/14,201.919998,202.449997,201.309998,201.770004,171.442276,93600000
11/4/14,201.229996,201.600006,200.059998,201.070007,170.847504,93343000
11/5/14,202.539993,202.589996,201.449997,202.339996,171.92659,91709000
11/6/14,202.389999,203.259995,201.639999,203.149994,172.614853,107089000
11/7/14,203.169998,203.600006,202.610001,203.339996,172.776276,89540000
11/10/14,203.380005,204.039993,203.130005,203.979996,173.320068,66319000
11/11/14,204.059998,204.309998,203.649994,204.179993,173.490036,54499400
11/12/14,203.350006,204.240005,203.309998,203.960007,173.303055,90120300
11/13/14,204.160004,204.830002,203.210007,204.190002,173.49855,85357900
11/14/14,204.100006,204.490005,203.720001,204.240005,173.541,80417500
11/17/14,203.850006,204.580002,203.649994,204.369995,173.651428,80441000
11/18/14,204.440002,205.919998,204.440002,205.550003,174.654083,76068100
11/19/14,205.309998,205.550003,204.300003,205.220001,174.373672,82373000
11/20/14,204.259995,205.710007,204.179993,205.580002,174.679504,72840300
11/21/14,207.639999,207.839996,205.979996,206.679993,175.614258,142327300
11/24/14,207.169998,207.389999,206.910004,207.259995,176.107056,65880800
11/25/14,207.539993,207.789993,206.800003,207.110001,175.979645,79108300
11/26/14,207.289993,207.759995,207.029999,207.639999,176.429916,62167800
11/28/14,207.490005,207.869995,206.910004,207.199997,176.056091,57890100
12/1/14,206.399994,206.539993,205.380005,205.759995,174.832489,103968400
12/2/14,205.809998,207.339996,205.779999,207.089996,175.962631,74507200
12/3/14,207.300003,208.149994,207.100006,207.889999,176.642395,68952000
12/4/14,207.539993,208.270004,206.699997,207.660004,176.446945,91316600
12/5/14,207.869995,208.470001,207.550003,208,176.735886,91025500
12/8/14,207.520004,208.119995,205.929993,206.610001,175.554749,108588200
12/9/14,204.369995,206.600006,203.910004,206.470001,175.435867,125180100
12/10/14,205.910004,205.979996,202.929993,203.160004,172.623322,159856400
12/11/14,203.880005,206.190002,203.710007,204.190002,173.49855,159012800
12/12/14,202.639999,203.820007,200.850006,200.889999,170.694458,202330200
12/15/14,201.979996,202.529999,198.779999,199.509995,169.521927,189965800
12/16/14,198.580002,202.399994,197.860001,197.910004,168.162399,259543800
12/17/14,198.440002,202.339996,198.289993,201.789993,171.459229,253910100
12/18/14,204.740005,212.970001,203.919998,206.779999,175.69928,257633900
12/19/14,206.429993,207.330002,205.610001,206.520004,176.446793,245084600
12/22/14,206.75,207.470001,206.460007,207.470001,177.258499,148318900
12/23/14,208.169998,208.229996,207.399994,207.75,177.497681,122167900
12/24/14,208.020004,208.339996,207.720001,207.770004,177.51474,42963400
12/26/14,208.309998,208.850006,208.25,208.440002,178.087173,57326700
12/29/14,208.220001,208.970001,208.139999,208.720001,178.326431,79643900
12/30/14,208.210007,208.369995,207.509995,207.600006,177.369553,73540800
12/31/14,207.990005,208.190002,205.389999,205.539993,175.609528,130333800
1/2/15,206.380005,206.880005,204.179993,205.429993,175.515549,121465900
1/5/15,204.169998,204.369995,201.350006,201.720001,172.345795,169632600
1/6/15,202.089996,202.720001,198.860001,199.820007,170.722473,209151400
1/7/15,201.419998,202.720001,200.880005,202.309998,172.849838,125346700
1/8/15,204.009995,206.160004,203.990005,205.899994,175.917068,147217800
1/9/15,206.399994,206.419998,203.509995,204.25,174.507401,158567300
1/12/15,204.410004,204.600006,201.919998,202.649994,173.140335,144396100
1/13/15,204.119995,205.479996,200.509995,202.080002,172.653336,214553300
1/14/15,199.649994,201.100006,198.570007,200.860001,171.610992,192991100
1/15/15,201.630005,202.009995,198.880005,199.020004,170.038895,176613900
1/16/15,198.770004,201.820007,198.550003,201.630005,172.268921,211879600
1/20/15,202.399994,202.720001,200.169998,202.059998,172.63623,130991100
1/21/15,201.5,203.660004,200.940002,203.080002,173.507736,122942700
1/22/15,203.990005,206.259995,202.330002,206.100006,176.087952,174356000
1/23/15,205.789993,206.100006,204.809998,204.970001,175.122498,117516800
1/26/15,204.710007,205.559998,203.850006,205.449997,175.532623,92009700
1/27/15,202.970001,204.119995,201.740005,202.740005,173.217255,134044600
1/28/15,204.169998,204.289993,199.910004,200.139999,170.99585,168514300
1/29/15,200.380005,202.300003,198.679993,201.990005,172.576447,173585400
1/30/15,200.570007,202.169998,199.130005,199.449997,170.406342,197729700
2/2/15,200.050003,202.029999,197.860001,201.919998,172.516617,163107000
2/3/15,203,204.850006,202.550003,204.839996,175.011429,124212900
2/4/15,203.919998,205.380005,203.509995,204.059998,174.345016,134306700
2/5/15,204.860001,206.300003,204.770004,206.119995,176.105042,97953200
2/6/15,206.559998,207.240005,204.919998,205.550003,175.618042,125672000
2/9/15,204.770004,205.639999,204.139999,204.630005,174.832047,87219000
2/10/15,205.880005,207.119995,204.679993,206.809998,176.694565,96164200
2/11/15,206.610001,207.449997,205.830002,206.929993,176.797089,91087800
2/12/15,207.889999,208.990005,206.970001,208.919998,178.497299,97545900
2/13/15,209.070007,209.839996,208.759995,209.779999,179.232056,93670400
2/17/15,209.399994,210.320007,209.100006,210.110001,179.514023,76968200
2/18/15,209.660004,210.220001,209.339996,210.130005,179.531113,80652900
2/19/15,209.410004,210.419998,209.240005,209.979996,179.402924,91462500
2/20/15,209.479996,211.330002,208.729996,211.240005,180.479462,140896400
2/23/15,210.940002,211.210007,210.479996,211.210007,180.453857,74411100
2/24/15,211.119995,212.050003,210.759995,211.809998,180.966446,72472300
2/25/15,211.660004,212.240005,211.220001,211.630005,180.812668,73061700
2/26/15,211.520004,211.710007,210.649994,211.380005,180.599106,72697900
2/27/15,211.259995,211.580002,210.600006,210.660004,179.983932,108076000
3/2/15,210.779999,212.059998,210.720001,211.990005,181.120285,87491400
3/3/15,211.470001,212.050003,210.080002,211.119995,180.377029,110325800
3/4/15,210.399994,210.490005,209.059998,210.229996,179.616562,114497200
3/5/15,210.619995,210.800003,209.850006,210.460007,179.813065,76873000
3/6/15,209.419998,209.940002,207.100006,207.5,177.284058,188128000
3/9/15,207.740005,208.789993,207.550003,208.360001,178.018845,89818900
3/10/15,206.710007,206.809998,204.929993,204.979996,175.131058,157121300
3/11/15,205.289993,205.5,204.399994,204.5,174.720947,110145700
3/12/15,205.259995,207.179993,205.199997,207.100006,176.942398,93993500
3/13/15,206.770004,207.929993,204.580002,205.830002,175.857254,162410900
3/16/15,206.710007,208.690002,205.860001,208.580002,178.206772,136099200
3/17/15,207.690002,208.419998,206.979996,207.960007,177.677109,94510400
3/18/15,207.389999,211.270004,206.619995,210.460007,179.813065,228808500
3/19/15,209.960007,210.470001,209.029999,209.5,178.992828,117917300
3/20/15,209.710007,211.020004,209.490005,210.410004,180.572784,177715100
3/23/15,210.419998,211.110001,210,210,180.220932,71784500
3/24/15,209.850006,210.399994,208.740005,208.820007,179.208282,77805300
3/25/15,209.070007,209.350006,205.710007,205.759995,176.582169,159521700
3/26/15,204.960007,206.369995,204.119995,205.270004,176.161652,153067200
3/27/15,205.130005,205.949997,204.899994,205.740005,176.565048,118939000
3/30/15,206.979996,208.610001,206.960007,208.25,178.719086,96180400
3/31/15,207.259995,208.100006,206.360001,206.429993,177.157181,126768700
4/1/15,206.389999,206.419998,204.509995,205.699997,176.530716,137303600
4/2/15,205.619995,206.979996,205.399994,206.440002,177.165787,86900900
4/6/15,205.369995,208.449997,205.210007,207.830002,178.358643,114368200
4/7/15,207.860001,208.759995,207.240005,207.279999,177.886627,81236300
4/8/15,207.550003,208.509995,207.080002,207.979996,178.487396,89351900
4/9/15,207.779999,209.179993,207.190002,208.899994,179.276886,85548900
4/10/15,209.199997,210.089996,208.960007,210.039993,180.25528,72722900
4/13/15,209.869995,210.630005,209.029999,209.089996,179.439972,74436600
4/14/15,208.850006,209.710007,208.100006,209.490005,179.783249,75099900
4/15/15,210.050003,211.039993,209.949997,210.429993,180.589996,99529300
4/16/15,210.029999,210.979996,209.789993,210.369995,180.538452,68934900
4/17/15,208.940002,209.229996,207.009995,207.949997,178.461639,191113200
4/20/15,209.059998,210.25,208.960007,209.850006,180.092239,92189500
4/21/15,210.669998,210.860001,209.240005,209.600006,179.87767,72559800
4/22/15,210.009995,210.850006,208.899994,210.630005,180.761597,78264600
4/23/15,210.149994,211.940002,210.009995,211.160004,181.216415,102585900
4/24/15,211.660004,211.970001,211.110001,211.649994,181.636917,61327400
4/27/15,212.330002,212.479996,210.539993,210.770004,180.881729,79358100
4/28/15,210.740005,211.5,209.330002,211.440002,181.456726,86863500
4/29/15,210.369995,211.289993,209.600006,210.570007,180.710098,125684900
4/30/15,209.880005,210.350006,207.619995,208.460007,178.899307,161304900
5/1/15,209.399994,210.770004,209.279999,210.720001,180.838837,103399700
5/4/15,211.229996,212.020004,211.100006,211.320007,181.353714,70927200
5/5/15,211.029999,211.460007,208.729996,208.899994,179.276886,113326200
5/6/15,209.559998,209.929993,206.759995,208.039993,178.538849,135060200
5/7/15,207.919998,209.380005,207.520004,208.869995,179.251175,88244900
5/8/15,210.880005,211.860001,210.779999,211.619995,181.611221,155877300
5/11/15,211.570007,211.889999,210.520004,210.610001,180.744431,75708100
5/12/15,209.610001,210.630005,208.619995,209.979996,180.20372,119727600
5/13/15,210.470001,211.220001,209.740005,210.020004,180.238129,94667900
5/14/15,211.240005,212.320007,210.910004,212.210007,182.117538,95934000
5/15/15,212.440002,212.610001,211.860001,212.440002,182.314896,76510100
5/18/15,212.240005,213.399994,212.160004,213.100006,182.881332,74549700
5/19/15,213.240005,213.570007,212.690002,213.029999,182.821243,72114600
5/20/15,213.149994,213.779999,212.5,212.880005,182.692535,76857500
5/21/15,212.710007,213.75,212.509995,213.5,183.22464,64764600
5/22/15,213.039993,213.539993,212.910004,212.990005,182.786972,57433500
5/26/15,212.399994,212.910004,210.199997,210.699997,180.821671,124308600
5/27/15,211.25,212.979996,210.759995,212.699997,182.538071,93214000
5/28/15,212.330002,212.589996,211.630005,212.460007,182.332077,74974600
5/29/15,212.380005,212.429993,210.820007,211.139999,181.199295,124919600
6/1/15,211.940002,212.339996,210.619995,211.570007,181.568283,93338800
6/2/15,211.020004,212.190002,210.270004,211.360001,181.388062,91531000
6/3/15,212,212.669998,211.330002,211.919998,181.868668,87820900
6/4/15,211.070007,211.860001,209.75,210.130005,180.33255,151882800
6/5/15,209.949997,210.580002,208.979996,209.770004,180.02356,121704700
6/8/15,209.639999,209.820007,208.389999,208.479996,178.916473,89063300
6/9/15,208.449997,209.100006,207.690002,208.449997,178.890762,105034700
6/10/15,209.369995,211.410004,209.300003,210.949997,181.036255,134551300
6/11/15,211.479996,212.089996,211.199997,211.630005,181.619781,73876400
6/12/15,210.639999,211.479996,209.679993,210.009995,180.229507,135382400
6/15/15,208.639999,209.449997,207.789993,209.110001,179.457169,124384200
6/16/15,208.929993,210.350006,208.720001,210.25,180.435486,85308200
6/17/15,210.589996,211.320007,209.360001,210.589996,180.727295,126708600
6/18/15,211.309998,213.339996,210.630005,212.779999,182.60675,165867900
6/19/15,211.460007,211.550003,210.360001,210.809998,181.796112,130478700
6/22/15,211.910004,212.589996,211.639999,211.889999,182.727463,70696000
6/23/15,212.139999,212.440002,211.570007,212.039993,182.856766,68476800
6/24/15,211.720001,212.169998,210.470001,210.5,181.528717,92307300
6/25/15,211.100006,211.25,209.770004,209.860001,180.976791,97107400
6/26/15,210.289993,210.580002,209.160004,209.820007,180.942352,104174800
6/29/15,208.050003,209.830002,205.330002,205.419998,177.147919,202621300
6/30/15,207.259995,207.320007,205.279999,205.850006,177.518692,182925100
7/1/15,207.729996,208.029999,206.559998,207.5,178.941605,135979900
7/2/15,208.070007,208.270004,206.809998,207.309998,178.777771,104373700
7/6/15,205.770004,207.649994,205.529999,206.720001,178.269028,117975400
7/7/15,206.960007,208.169998,204.110001,208.020004,179.390091,173820200
7/8/15,206.419998,206.759995,204.25,204.529999,176.380402,164020100
7/9/15,207.039993,207.350006,204.770004,204.899994,176.699448,144113100
7/10/15,207.289993,207.979996,204.949997,207.479996,178.924423,129456900
7/13/15,208.990005,209.899994,208.940002,209.770004,180.899246,106069400
7/14/15,209.720001,211.050003,209.649994,210.679993,181.68396,81709600
7/15/15,210.729996,211.279999,210.039993,210.610001,181.623611,97914100
7/16/15,211.869995,212.300003,211.580002,212.300003,183.081009,106683300
7/17/15,212.289993,212.550003,211.800003,212.479996,183.236237,89030000
7/20/15,212.75,213.179993,212.210007,212.589996,183.331116,70446800
7/21/15,212.429993,212.740005,211.389999,211.75,182.606766,77965000
7/22/15,210.929993,211.770004,210.889999,211.369995,182.279022,88667900
7/23/15,211.529999,211.649994,209.75,210.179993,181.252792,90509100
7/24/15,210.300003,210.369995,207.600006,208,179.372864,117755000
7/27/15,206.940002,207.550003,206.259995,206.789993,178.329361,132361100
7/28/15,207.789993,209.5,206.800003,209.330002,180.519791,123544800
7/29/15,209.479996,211.039993,209.309998,210.770004,181.761627,105791300
7/30/15,210.160004,211.020004,209.419998,210.820007,181.804703,91304400
7/31/15,211.419998,211.449997,210.160004,210.5,181.528717,103266900
8/3/15,210.460007,210.529999,208.649994,209.789993,180.916489,113965700
8/4/15,209.699997,210.25,208.800003,209.380005,180.562943,81820800
8/5/15,210.449997,211.309998,209.729996,210.070007,181.157928,85786800
8/6/15,210.289993,210.419998,207.649994,208.350006,179.674683,116030800
8/7/15,208.160004,208.339996,206.869995,207.949997,179.329697,117858000
8/10/15,209.279999,210.669998,209.279999,210.570007,181.589096,80270700
8/11/15,208.970001,209.470001,207.759995,208.669998,179.950577,126081400
8/12/15,207.110001,209.139999,205.360001,208.919998,180.166168,172123700
8/13/15,208.729996,209.550003,208.009995,208.660004,179.942001,89383300
8/14/15,208.429993,209.509995,208.259995,209.419998,180.597351,72786500
8/17/15,208.710007,210.589996,208.160004,210.589996,181.606323,79072600
8/18/15,210.259995,210.679993,209.699997,209.979996,181.080292,71692700
8/19/15,209.089996,210.009995,207.350006,208.320007,179.648758,172946000
8/20/15,206.509995,208.289993,203.899994,203.970001,175.897461,194327900
8/21/15,201.729996,203.940002,197.520004,197.830002,170.602524,346588500
8/24/15,187.490005,197.479996,182.399994,189.5,163.419006,507244300
8/25/15,195.429993,195.449997,186.919998,187.270004,161.495895,369833100
8/26/15,192.080002,194.789993,188.369995,194.460007,167.696365,339257000
8/27/15,197.020004,199.419998,195.210007,199.270004,171.844345,274143900
8/28/15,198.5,199.839996,197.919998,199.279999,171.852966,160414400
8/31/15,198.110001,199.130005,197.009995,197.669998,170.464523,163298800
9/1/15,193.119995,194.770004,190.729996,191.770004,165.376587,256000400
9/2/15,194.619995,195.460007,192.419998,195.410004,168.51561,160269300
9/3/15,196.259995,198.050003,194.960007,195.550003,168.636353,152087800
9/4/15,192.850006,193.860001,191.610001,192.589996,166.08371,207081000
9/8/15,195.940002,197.610001,195.169998,197.429993,170.257553,116025700
9/9/15,199.320007,199.470001,194.350006,194.789993,167.980881,149347700
9/10/15,194.559998,197.220001,194.25,195.850006,168.895096,158611100
9/11/15,195.380005,196.820007,194.529999,196.740005,169.662521,119691200
9/14/15,196.949997,197.009995,195.429993,196.009995,169.033051,79452000
9/15/15,196.610001,198.990005,195.960007,198.460007,171.145844,113806200
9/16/15,198.820007,200.410004,198.410004,200.179993,172.629105,99581600
9/17/15,200.020004,202.889999,199.279999,199.729996,172.241013,276046600
9/18/15,195.710007,198.679993,194.960007,195.449997,169.426346,223657500
9/21/15,196.440002,197.679993,195.210007,196.460007,170.30191,105726200
9/22/15,193.880005,194.460007,192.559998,193.910004,168.0914,153890900
9/23/15,194.110001,194.669998,192.910004,193.600006,167.822693,92790600
9/24/15,192.149994,193.449997,190.559998,192.899994,167.215881,159378800
9/25/15,194.639999,195,191.809998,192.850006,167.172546,155054800
9/28/15,191.779999,191.910004,187.639999,188.009995,162.97699,178515900
9/29/15,188.270004,189.740005,186.929993,188.119995,163.072327,159045600
9/30/15,190.369995,191.830002,189.440002,191.630005,166.115005,163452000
10/1/15,192.080002,192.490005,189.820007,192.130005,166.548447,131079000
10/2/15,189.770004,195.029999,189.119995,195,169.03624,211003300
10/5/15,196.460007,198.740005,196.330002,198.470001,172.04425,126320800
10/6/15,198.309998,198.979996,197,197.789993,171.454819,110274500
10/7/15,198.899994,199.830002,197.479996,199.410004,172.859116,124307300
10/8/15,198.949997,201.550003,198.589996,201.210007,174.419449,153055200
10/9/15,201.380005,201.899994,200.580002,201.330002,174.523514,107069200
10/12/15,201.419998,201.759995,200.910004,201.520004,174.688156,56395600
10/13/15,200.649994,202.160004,200.050003,200.25,173.58725,88038700
10/14/15,200.179993,200.869995,198.940002,199.289993,172.755096,99106200
10/15/15,200.080002,202.360001,199.639999,202.350006,175.407623,134142200
10/16/15,202.830002,203.289993,201.919998,203.270004,176.20517,114580100
10/19/15,202.5,203.369995,202.130005,203.369995,176.29184,76523900
10/20/15,202.850006,203.839996,202.550003,203.110001,176.066452,78448500
10/21/15,203.610001,203.789993,201.649994,201.850006,174.974197,102038000
10/22/15,202.979996,205.509995,201.850006,205.259995,177.930176,174911700
10/23/15,207.25,207.949997,206.300003,207.509995,179.880585,144442300
10/26/15,207.300003,207.369995,206.559998,207,179.438522,69033000
10/27/15,206.199997,207,205.789993,206.600006,179.091782,77905800
10/28/15,207,208.979996,206.210007,208.949997,181.128891,135906700
10/29/15,208.350006,209.270004,208.210007,208.830002,181.024857,90525500
10/30/15,209.059998,209.440002,207.740005,207.929993,180.244644,131076900
11/2/15,208.320007,210.619995,208.169998,210.389999,182.377121,86270800
11/3/15,209.970001,211.660004,209.699997,211,182.905914,95246100
11/4/15,211.350006,211.5,209.720001,210.360001,182.35112,96224500
11/5/15,210.429993,210.979996,209.089996,210.149994,182.169098,78408700
11/6/15,209.740005,210.320007,208.460007,210.039993,182.0737,110471500
11/9/15,209.309998,209.490005,206.949997,208.080002,180.37468,131008700
11/10/15,207.509995,208.600006,207.190002,208.559998,180.790817,75874600
11/11/15,208.880005,208.940002,207.660004,207.740005,180.079926,67846000
11/12/15,206.5,207.059998,204.820007,204.839996,177.566071,121315200
11/13/15,204.350006,204.669998,202.440002,202.539993,175.572296,153577100
11/16/15,202.320007,205.690002,202.179993,205.619995,178.242249,117645200
11/17/15,205.990005,207.039993,204.880005,205.470001,178.112213,121123700
11/18/15,206.039993,208.899994,205.990005,208.729996,180.938171,121342500
11/19/15,208.589996,209.050003,208.199997,208.550003,180.782181,88220500
11/20/15,209.449997,210.119995,208.860001,209.309998,181.440948,94011500
11/23/15,209.380005,209.979996,208.520004,209.070007,181.23291,64931200
11/24/15,207.869995,209.830002,207.410004,209.350006,181.475586,98874400
11/25/15,209.5,209.740005,209.009995,209.320007,181.449585,51980100
11/27/15,209.429993,209.800003,208.860001,209.559998,181.657654,37317800
11/30/15,209.75,209.889999,208.559998,208.690002,180.903503,112822700
12/1/15,209.440002,210.820007,209.110001,210.679993,182.628525,97858400
