"PrecedingWeekToFollowingWeek","PrecedingWeekThursdayDate","PrecedingWeekThursdayOpen","PrecedingWeekThursdayHigh","PrecedingWeekThursdayLow","PrecedingWeekThursdayClose","PrecedingWeekThursdayVolume","PrecedingWeekThursdayDayOfTheWeek","UnemploymentRateOutcome","wasItPresidentialElectionWeek","PrecedingWeekFridayDate","PrecedingWeekFridayOpen","PrecedingWeekFridayHigh","PrecedingWeekFridayLow","PrecedingWeekFridayClose","PrecedingWeekFridayVolume","PrecedingWeekFridayDayOfTheWeek","PrecedingWeekFridayVolumeToPrecedingWeekThursdayVolumeRatio","FollowingWeekMondayDate","FollowingWeekMondayOpen","FollowingWeekMondayHigh","FollowingWeekMondayLow","FollowingWeekMondayClose","FollowingWeekMondayVolume","FollowingWeekMondayDayOfTheWeek","didFridayCloseHigherThanThursdayClose","FridayCloseComparedToThursdayCloseChangeInPercent","wasFridayIntradayPositive","FridayIntradayChangeInPercent","WasMondayOpenHigherThanFridayClose","MondayOpenComparedToFridayCloseChangeInPercent","MondayOpenToFridayCloseRatio","WasMondayCloseHigherThanFridayClose","MondayCloseComparedToFridayCloseChangeInPercent","fridayWasATripleWitchDay","NFPDayOrNot","NFPOutcome","CSIOutcome","CSIActualMinusExpected","CSIDayOrNot","wasItFOMCWeek","FOMCMeetingDate","FOMCAction","FOMCActualVSExpected","FOMCActionSpecial","FOMCPivotAction","PrecedingWeekFridayMonth","UnemploymentActualMinusPreviousInPercent","isItLastFridayOfTheMonth","NFPOutcomeIsShock","CSIOutcomeIsShock","PrecedingWeekFridayVolumePrecedingWeekThursdayVolumeRATIO","Month","Monthclose","FridayVolumeMinusThursdayVolume","wasFridayOpenHigherThanThursdayClose","wasFridayHighHigherThanThursdayHigh","wasFridayLowLowerThanThursdayLow","wasFridayHighLowerThanThursdayLow","wasFridayLowHigherThanThursdayHigh","PrecedingWeekFridayHighMinusPrecedingWeekFridayOpen","FridayCloseMinusThursdayHighInPercent","wasFridayCloseHigherThanThursdayHigh","non_random_modelOPEN_predict","mixed_modelOPEN_predict","non_random_modelCLOSE_predict","mixed_modelCLOSE_predict"
"2022-08-22 to 2022-08-29","8/25/22",330.089996,333.149994,329,333.149994,2498900,"Thursday","",0,"8/26/22",333.48999,333.670013,322.820007,322.929993,4191000,"Friday",1.677137941,"8/29/22",320.540009,323.329987,319.75,321.100006,2896900,"Monday",0,-3.067687583,0,-3.166510935,0,-0.740093535,0.992599065,0,-0.566682265,0,0,"Baseline","Baseline",3.1,1,0,"","","","","","Aug",0,1,0,0,1.67713794069391,"Even","Even",1692100,1,1,0,0,0,0.180023000000006,-3.06768758338923,0,1,1,1,1
"2022-09-05 to 2022-09-12","9/8/22",314.690002,318.399994,313.679993,318.23999,3301100,"Thursday","",0,"9/9/22",320.079987,322.940002,319.5,322.279999,2479300,"Friday",0.751052679,"9/12/22",323.290009,325.679993,323.209991,324.570007,2486900,"Monday",1,1.2694850197802,1,0.687331944936613,1,0.313395185284217,1.003133952,1,0.710564728529741,0,0,"Baseline","",0,0,0,"","","","","","Sep",0,0,0,0,0.751052679409894,"Even","Even",-821800,1,1,1,0,1,2.86001499999998,1.21859455813934,1,0,0,0,0
"2022-09-12 to 2022-09-19","9/15/22",311.630005,313.519989,309.529999,310.359985,3294600,"Thursday","",0,"9/16/22",305.959991,308.579987,305.350006,308.049988,4071000,"Friday",1.23565835,"9/19/22",305.369995,310.190002,305.290009,310.149994,2730000,"Monday",0,-0.744296015,1,0.683094869093516,0,-0.8699864,0.991300136,1,0.681709489305355,1,0,"Baseline","Baseline",-0.5,1,0,"","","","","","Sep",0,0,0,0,1.23565835002732,"Even","Even",776400,0,0,0,1,0,2.61999600000001,-1.74470566213245,0,0,0,0,0
"2022-09-19 to 2022-09-26","9/22/22",301.559998,302.970001,299.890015,300.519989,3492500,"Thursday","",0,"9/23/22",297.820007,298,292.399994,295.859985,4949300,"Friday",1.417122405,"9/26/22",294.600006,296.23999,291.5,292.720001,4143400,"Monday",0,-1.550646936,0,-0.658123012,0,-0.425870028,0.9957413,0,-1.061307429,0,0,"Baseline","",0,0,1,"9/21/22","SuperHike","Match","SuperHike","","Sep",0,0,0,0,1.4171224051539,"Even","Even",1456800,0,0,0,1,0,0.179993000000024,-2.34677227993937,0,0,0,0,0
"2022-09-26 to 2022-10-03","9/29/22",294.769989,294.850006,289.850006,292.209991,3351100,"Thursday","",0,"9/30/22",291.209991,293.459991,287.040009,287.299988,3827200,"Friday",1.142072752,"10/3/22",290.559998,296.369995,289.470001,294.790009,3457600,"Monday",0,-1.680299494,0,-1.342674744,1,1.13470592974756,1.011347059,1,2.60703839639562,0,0,"Baseline","Baseline",-0.9,1,0,"","","","","","Sep",0,1,0,0,1.14207275223061,"Even","Even",476100,0,0,0,0,0,2.25,-2.5606300988171,0,1,1,1,1
"2022-10-03 to 2022-10-10","10/6/22",301.470001,303.309998,298.609985,299.230011,3081700,"Thursday","TIGHT",0,"10/7/22",296.730011,296.890015,291.440002,292.970001,3029300,"Friday",0.982996398,"10/10/22",294.279999,294.920013,290.089996,291.959991,3154500,"Monday",0,-2.092039491,0,-1.267148539,1,0.447144074659013,1.004471441,0,-0.344748608,0,1,"Baseline","",0,0,0,"","","","","","Oct",-0.2,0,0,0,0.982996398091962,"Even","Even",-52400,0,0,0,1,0,0.160004000000015,-3.40905247706341,0,0,0,0,0
"2022-10-10 to 2022-10-17","10/13/22",287.140015,301.730011,286.619995,300.559998,7389600,"Thursday","",0,"10/14/22",302.540009,304.359985,296.190002,296.820007,5519400,"Friday",0.746914583,"10/17/22",300.890015,303.209991,299.980011,302.059998,3555700,"Monday",0,-1.244340905,0,-1.890659691,1,1.37120406442145,1.013712041,1,1.76537661762134,0,0,"Baseline","Baseline",0.799999999999997,1,0,"","","","","","Oct",0,0,0,0,0.746914582656707,"Even","Even",-1870200,1,1,1,0,0,1.819976,-1.62728393630026,0,0,1,1,1
"2022-10-17 to 2022-10-24","10/20/22",304.829987,308.369995,302.73999,303.309998,3574700,"Thursday","",0,"10/21/22",303.079987,311.200012,302.01001,310.880005,5357200,"Friday",1.498643243,"10/24/22",312.529999,316,311.600006,315.049988,4331700,"Monday",1,2.49579870426822,1,2.57358398263359,1,0.530749476795715,1.005307495,1,1.34134808702155,0,0,"Baseline","",0,0,0,"","","","","","Oct",0,0,0,0,1.4986432427896,"Even","Even",1782500,0,1,0,0,0,8.120025,0.813960515192137,1,1,1,1,1
"2022-10-24 to 2022-10-31","10/27/22",321.559998,323.869995,319.920013,320.459991,4262200,"Thursday","",0,"10/28/22",321.769989,328.890015,321.459991,328.579987,5251400,"Friday",1.232086716,"10/31/22",326.920013,328.820007,325.859985,327.420013,5128200,"Monday",1,2.53385640268585,1,2.11641801063057,0,-0.505196319,0.994948037,0,-0.35302637,0,0,"Baseline","Baseline",0.100000000000001,1,0,"","","","","","Oct",0,1,0,0,1.23208671578058,"Even","Even",989200,1,1,1,0,0,7.120026,1.45428476633039,1,1,1,0,0
"2022-10-31 to 2022-11-07","11/3/22",319.350006,321.850006,317.179993,319.869995,4112700,"Thursday","LOOSE",0,"11/4/22",323.609985,326.140015,319.339996,324.140015,6263700,"Friday",1.523014078,"11/7/22",325.140015,328.950012,324.149994,328.420013,4518300,"Monday",1,1.334923584,1,0.163786664370078,1,0.308508654816962,1.003085087,1,1.32041642559928,0,1,"Baseline","",0,0,1,"11/2/22","SuperHike","Match","SuperHike","","Nov",0.2,0,0,0,1.52301407834269,"Even","Even",2151000,1,1,1,0,0,2.53003000000001,0.711514356783948,1,0,0,0,0
"2022-11-07 to 2022-11-14","11/10/22",334.220001,337.48999,331.880005,337.26001,6002300,"Thursday","",0,"11/11/22",337.899994,338.369995,334.140015,337.790009,5190700,"Friday",0.864785166,"11/14/22",336.709991,339.869995,335.559998,335.769989,3303300,"Monday",1,0.157148486119055,0,-0.032549571,0,-0.319730593,0.996802694,0,-0.598010582,0,0,"Baseline","Baseline",-4.8,1,0,"","","","","","Nov",0,0,0,0,0.864785165686487,"Even","Even",-811600,1,1,1,0,0,0.470001000000025,0.0888971551422963,1,0,0,1,1
"2022-11-14 to 2022-11-21","11/17/22",332.730011,336.779999,332.730011,336.100006,3606500,"Thursday","",0,"11/18/22",337.459991,338.149994,335.26001,337.369995,3659100,"Friday",1.014584777,"11/21/22",337.660004,338.649994,335.529999,337.049988,2304100,"Monday",1,0.377860451451468,0,-0.026668643,1,0.085961705,1.000859617,0,-0.094853426,0,0,"Baseline","",0,0,0,"","","","","","Nov",0,0,0,0,1.0145847774851,"Even","Even",52600,1,1,1,0,0,0.69000299999999,0.175187363190188,1,0,0,1,1
"2022-11-28 to 2022-12-05","12/1/22",346.75,346.76001,341.690002,344.410004,5325900,"Thursday","BASELINE",0,"12/2/22",340.859985,345.410004,340.859985,344.73999,3736500,"Friday",0.701571565,"12/5/22",342.450012,343.309998,339.029999,340.029999,3827200,"Monday",1,0.095811967,1,1.13829876510732,0,-0.664262362,0.993357376,0,-1.366244456,0,1,"Baseline","",0,0,0,"","","","","","Dec",0,0,0,0,0.701571565369233,"Even","Even",-1589400,0,0,0,0,0,4.55001900000002,-0.582541222097682,0,1,1,0,0
"2022-12-05 to 2022-12-12","12/8/22",337.73999,339.649994,337.059998,338.459991,3278400,"Thursday","",0,"12/9/22",337.670013,339.109985,335.25,335.369995,3815500,"Friday",1.163829917,"12/12/22",336.140015,340.649994,336.059998,340.619995,5017300,"Monday",0,-0.912957538,0,-0.681143694,1,0.229603128329947,1.002296031,1,1.56543521432202,0,0,"Baseline","Baseline",2.2,1,0,"","","","","","Dec",0,0,0,0,1.1638299170327,"Even","Even",537100,0,0,0,0,0,1.43997200000001,-1.26012044033776,0,1,1,1,1
"2022-12-12 to 2022-12-19","12/15/22",336.579987,337.369995,330.779999,332.799988,5865600,"Thursday","",0,"12/16/22",329.290009,330.5,326.450012,328.970001,6672200,"Friday",1.137513639,"12/19/22",328.869995,330.329987,325.709991,327.380005,3709600,"Monday",0,-1.150837481,0,-0.097181205,0,-0.030399732,0.999696003,0,-0.48332553,1,0,"Baseline","",0,0,1,"12/14/22","SuperHike","Match","SuperHike","","Dec",0,0,0,0,1.13751363884343,"Even","Even",806600,0,0,0,1,0,1.209991,-2.4898461998673,0,0,0,0,0
"2023-01-02 to 2023-01-09","1/5/23",330.970001,331.149994,328.100006,329.220001,4350100,"Thursday","BASELINE",0,"1/6/23",332.179993,337.119995,329.910004,336.279999,4800800,"Friday",1.103606814,"1/9/23",337.690002,339.410004,334.920013,335.290009,3864000,"Monday",1,2.14446205532936,1,1.23427240845295,1,0.41929433929849,1.004192943,0,-0.294394553,0,1,"Baseline","",0,0,0,"","","","","","Jan",-0.1,0,0,0,1.10360681363647,"Odd","Odd",450700,1,1,1,0,0,4.94000199999999,1.5491484502337,1,0,0,0,0
"2023-01-16 to 2023-01-23","1/19/23",331.059998,332.459991,329.970001,330.630005,3454200,"Thursday","",0,"1/20/23",330.820007,333.730011,329.350006,333.670013,4120200,"Friday",1.192808755,"1/23/23",334.690002,337.75,333.049988,336.170013,3985300,"Monday",1,0.91945920032273,1,0.861497472853874,1,0.305687943255485,1.003056879,1,0.749243235112051,0,0,"Baseline","",0,0,0,"","","","","","Jan",0,0,0,0,1.19280875455967,"Odd","Odd",666000,1,1,0,0,0,2.91000400000001,0.363960185512963,1,0,0,1,1
"2023-01-23 to 2023-01-30","1/26/23",338.450012,339.459991,336.200012,339.359985,2930900,"Thursday","",0,"1/27/23",339.399994,341.540009,338.160004,339.609985,2907400,"Friday",0.991981985,"1/30/23",338.459991,340.429993,336.850006,337.059998,3032700,"Monday",1,0.073668084,1,0.0618712444644304,0,-0.338621964,0.99661378,0,-0.750857487,0,0,"Baseline","Baseline",0.300000000000011,1,0,"","","","","","Jan",0,1,0,0,0.991981985055785,"Odd","Odd",-23500,1,1,1,0,0,2.14001500000001,0.0441860613847693,1,1,0,1,1
"2023-01-30 to 2023-02-06","2/2/23",341.51001,341.51001,338.01001,340.429993,5169400,"Thursday","BASELINE",0,"2/3/23",338.769989,341.670013,337.959991,338.980011,6504300,"Friday",1.258231129,"2/6/23",337.649994,339.559998,336.690002,338.480011,2708400,"Monday",0,-0.425926631,1,0.061995456,0,-0.392358533,0.996076415,0,-0.147501323,0,1,"Upbeat","",0,0,1,"2/1/23","Hike","Match","","","Feb",-0.1,0,0,0,1.25823112933803,"Even","Even",1334900,0,1,0,0,0,2.90002399999997,-0.740827186881003,0,1,1,1,1
"2023-02-06 to 2023-02-13","2/9/23",341.75,342.559998,336.059998,337.079987,3094700,"Thursday","",0,"2/10/23",336.73999,339.01001,335.950012,338.730011,2523900,"Friday",0.815555627,"2/13/23",338.880005,342.559998,338.880005,342.549988,2653900,"Monday",1,0.489505180857852,1,0.590966638681676,1,0.044281285,1.000442813,1,1.12773503260684,0,0,"Baseline","Baseline",1.40000000000001,1,0,"","","","","","Feb",0,0,0,0,0.815555627362911,"Even","Even",-570800,0,0,0,0,0,2.27002000000005,-1.11804852357572,0,0,0,1,1
"2023-02-20 to 2023-02-27","2/23/23",331.850006,332.75,327.980011,331.670013,5999600,"Thursday","",0,"2/24/23",327.829987,329.140015,326.429993,328.119995,3764700,"Friday",0.627491833,"2/27/23",330.730011,331.980011,328.200012,329.059998,2887300,"Monday",0,-1.070346387,1,0.088462926,1,0.795445580815632,1.007954456,1,0.286481475,0,0,"Baseline","Baseline",0.599999999999994,1,0,"","","","","","Feb",0,1,0,0,0.627491832788853,"Even","Even",-2234900,0,0,0,0,0,1.31002799999999,-1.39143651389932,0,1,1,1,1
"2023-02-27 to 2023-03-06","3/2/23",327.570007,331.200012,326.799988,330.440002,3047500,"Thursday","",0,"3/3/23",331.519989,334.429993,330.420013,334.209991,3033500,"Friday",0.995406071,"3/6/23",334.630005,336.119995,334.179993,334.679993,2641700,"Monday",1,1.14089970257294,1,0.811414722869092,1,0.125673681610548,1.001256737,1,0.14063074493785,0,0,"Baseline","",0,0,0,"","","","","","Mar",0,0,0,0,0.995406070549631,"Odd","Odd",-14000,1,1,1,0,0,2.91000400000001,0.908810051613158,1,0,0,1,1
"2023-03-06 to 2023-03-13","3/9/23",329.720001,330.440002,322.399994,323.079987,4760900,"Thursday","LOOSE",0,"3/10/23",322.540009,324.869995,318.429993,319.730011,7741600,"Friday",1.626079103,"3/13/23",316.76001,323.170013,316.660004,318.820007,6831600,"Monday",0,-1.0368875,0,-0.871209128,0,-0.928909048,0.99071091,0,-0.284616385,0,1,"Baseline","",0,0,0,"","","","","","Mar",0.2,0,0,0,1.62607910269067,"Odd","Odd",2980700,0,0,0,0,0,2.32998600000002,-3.24113029148329,0,1,1,1,1
"2023-03-13 to 2023-03-20","3/16/23",317.660004,323.570007,316.429993,323.25,6569900,"Thursday","",0,"3/17/23",320.720001,321.089996,317.160004,318.5,5314900,"Friday",0.808977306,"3/20/23",319.329987,322.75,319.329987,322.299988,4695000,"Monday",0,-1.469450889,0,-0.692192876,1,0.260592464678184,1.002605925,1,1.19308885400314,1,0,"Baseline","Baseline",-3.5,1,0,"","","","","","Mar",0,0,0,0,0.808977305590648,"Odd","Odd",-1255000,0,0,1,0,0,0.36999499999996,-1.56689646454159,0,1,1,0,0
"2023-03-20 to 2023-03-27","3/23/23",321.329987,325.019989,318.5,320.839996,4772600,"Thursday","",0,"3/24/23",319.450012,322.459991,317.910004,322.320007,4484900,"Friday",0.939718392,"3/27/23",324.589996,325.570007,323.299988,324.309998,3550900,"Monday",1,0.46129255032156,1,0.898417558988841,1,0.704265621339481,1.007042656,1,0.617396052613027,0,0,"Baseline","",0,0,1,"3/22/23","Hike","Match","","","Mar",0,0,0,0,0.939718392490466,"Odd","Odd",-287700,0,0,0,0,0,3.00997899999999,-0.830712599648766,0,1,0,1,1
"2023-03-27 to 2023-04-03","3/30/23",328.880005,328.950012,326.720001,328.480011,2487000,"Thursday","",0,"3/31/23",329.589996,332.809998,329.51001,332.619995,2837300,"Friday",1.140852433,"4/3/23",333.589996,336.25,333.51001,335.910004,3450700,"Monday",1,1.26034579315696,1,0.919323716366692,1,0.29162438054873,1.002916244,1,0.98911943,0,0,"Baseline","Baseline",-1.2,1,0,"","","","","","Mar",0,1,0,0,1.14085243264978,"Odd","Odd",350300,1,1,1,0,1,3.22000200000002,1.11566586597358,1,1,0,1,1
"2023-04-10 to 2023-04-17","4/13/23",337.070007,340.579987,336.070007,340.369995,3040900,"Thursday","",0,"4/14/23",339.940002,340.850006,337.309998,338.839996,3107900,"Friday",1.022032951,"4/17/23",339.119995,339.929993,337.98999,339.920013,2226400,"Monday",0,-0.449510539,0,-0.323588278,1,0.082634578,1.000826346,1,0.318739526841453,0,0,"Baseline","Baseline",1.5,1,0,"","","","","","Apr",0,0,0,0,1.02203295077115,"Even","Even",67000,0,1,1,0,0,0.910004000000015,-0.51089055916842,0,1,1,1,1
"2023-04-17 to 2023-04-24","4/20/23",337.429993,338.850006,336.850006,337.950012,2179300,"Thursday","",0,"4/21/23",338.26001,338.579987,336.809998,338.109985,2470100,"Friday",1.133437342,"4/24/23",337.910004,338.910004,337.209991,338.75,2288800,"Monday",1,0.0473362906701064,0,-0.044351976,0,-0.05914673,0.999408533,1,0.189291954805773,0,0,"Baseline","",0,0,0,"","","","","","Apr",0,0,0,0,1.13343734226587,"Even","Even",290800,1,0,0,0,0,0.319976999999994,-0.218391909959126,0,0,0,1,1
"2023-04-24 to 2023-05-01","4/27/23",334.179993,338.579987,333.829987,338.200012,3066600,"Thursday","",0,"4/28/23",337.190002,341.040009,337.130005,341.029999,3647900,"Friday",1.189558469,"5/1/23",341.100006,342.589996,340.26001,340.359985,2296200,"Monday",1,0.836779095087661,1,1.13882291207436,1,0.0205281060919313,1.000205281,0,-0.19646776,0,0,"Baseline","Baseline",0,1,0,"","","","","","Apr",0,1,0,0,1.18955846866236,"Even","Even",581300,0,1,1,0,0,3.85000700000001,0.723613944730867,1,1,1,1,1
"2023-05-01 to 2023-05-08","5/4/23",333.279999,333.589996,329.369995,331.329987,3576800,"Thursday","BASELINE",0,"5/5/23",334.26001,337.5,333.940002,336.730011,3542100,"Friday",0.990298591,"5/8/23",337.170013,337.390015,335.089996,336.220001,1789900,"Monday",1,1.62980237584109,1,0.738946007929566,1,0.130669077785286,1.001306691,0,-0.151459621,0,1,"Baseline","",0,0,1,"5/3/23","Hike","Match","","","May",-0.1,0,0,0,0.990298590919257,"Odd","Even",-34700,1,1,1,0,1,3.23998999999998,0.94127972590641,1,0,0,1,1
"2023-05-08 to 2023-05-15","5/11/23",333.73999,333.869995,331.470001,333.329987,2744700,"Thursday","",0,"5/12/23",334.420013,334.450012,331.309998,333.200012,2635300,"Friday",0.960141363,"5/15/23",333.51001,334.26001,331.859985,333.769989,2171000,"Monday",0,-0.038992891,0,-0.364811002,1,0.093036611,1.000930366,1,0.171061518449163,0,0,"Baseline","Shock",-5.3,1,0,"","","","","","May",0,0,0,1,0.960141363354829,"Odd","Even",-109400,1,1,0,0,0,0.0299990000000321,-0.20067182137766,0,0,0,1,1
"2023-05-15 to 2023-05-22","5/18/23",333.899994,336.440002,332.75,336.059998,3553500,"Thursday","",0,"5/19/23",335.959991,336.450012,333.220001,334.190002,3705100,"Friday",1.042662164,"5/22/23",334.119995,335.149994,332.019989,332.899994,2555100,"Monday",0,-0.556447066,0,-0.526845174,0,-0.020948263,0.999790517,0,-0.386010351,0,0,"Baseline","",0,0,0,"","","","","","May",0,0,0,0,1.0426621640636,"Odd","Even",151600,0,1,1,0,0,0.490021000000013,-0.66876708673899,0,1,1,1,1
"2023-05-29 to 2023-06-05","6/1/23",328.910004,331.980011,327.320007,330.940002,3081300,"Thursday","LOOSE",0,"6/2/23",333.23999,338.5,333.109985,338.070007,5582600,"Friday",1.81176776,"6/5/23",338.209991,338.480011,335.959991,336.130005,3415600,"Monday",1,2.15447058587979,1,1.44941097855632,1,0.041406808,1.000414068,0,-0.573846233,0,1,"Baseline","",0,0,0,"","","","","","Jun",0.3,0,0,0,1.81176776036089,"Even","Odd",2501300,1,1,1,0,1,5.26001000000002,1.83444659262933,1,0,0,0,0
"2023-06-05 to 2023-06-12","6/8/23",337.230011,339.26001,336.75,338.809998,2700300,"Thursday","",0,"6/9/23",338.570007,340.26001,338.320007,339.269989,3162300,"Friday",1.171092101,"6/12/23",339.73999,341.299988,339.230011,341.170013,2035500,"Monday",1,0.135766654678237,1,0.206746606470677,1,0.138533031284405,1.00138533,1,0.560033030212989,0,0,"Baseline","",0,0,0,"","","","","","Jun",0,0,0,0,1.17109210087768,"Even","Odd",462000,0,1,1,0,0,1.69000300000005,0.00294140178796407,1,1,1,1,1
"2023-06-19 to 2023-06-26","6/22/23",338.940002,339.929993,338.23999,339.339996,2605500,"Thursday","",0,"6/23/23",337.119995,338.190002,336.220001,337.160004,3720500,"Friday",1.427940894,"6/26/23",336.799988,338.079987,335.950012,337.140015,2301900,"Monday",0,-0.642421178,1,0.0118678810492975,0,-0.106778976,0.99893221,0,-0.005928639,0,0,"Baseline","",0,0,0,"","","","","","Jun",0,0,0,0,1.42794089426214,"Even","Odd",1115000,0,0,0,1,0,1.07000699999998,-0.814870431277304,0,0,0,0,0
"2023-06-26 to 2023-07-03","6/29/23",338.410004,341.390015,338.109985,341.160004,2902700,"Thursday","",0,"6/30/23",343.220001,344.579987,342.76001,343.850006,3025000,"Friday",1.042133186,"7/3/23",343,344.529999,342.779999,344.070007,1698400,"Monday",1,0.788486917710316,1,0.18355719310192,0,-0.247202555,0.997527974,1,0.063981677,0,0,"Baseline","Baseline",0.500000000000007,1,0,"","","","","","Jun",0,1,0,0,1.04213318634375,"Even","Odd",122300,1,1,1,0,1,1.35998599999999,0.720580828938422,1,1,1,1,1
"2023-07-03 to 2023-07-10","7/6/23",340.23999,340.869995,337.700012,339.230011,3742400,"Thursday","BASELINE",0,"7/7/23",337.970001,340.399994,337.190002,337.429993,2849600,"Friday",0.761436511,"7/10/23",337.399994,339.649994,337.170013,339.579987,2560200,"Monday",0,-0.530618737,0,-0.159779862,0,-0.008890437,0.999911096,1,0.637167425718434,0,1,"Baseline","",0,0,0,"","","","","","Jul",-0.1,0,0,0,0.761436511329628,"Even","Odd",-892800,0,0,0,0,0,2.42999299999997,-1.00918298778395,0,1,1,1,1
"2023-07-10 to 2023-07-17","7/13/23",344.339996,344.880005,343.700012,343.920013,2472300,"Thursday","",0,"7/14/23",345.709991,345.920013,344.51001,345.170013,3292300,"Friday",1.331674959,"7/17/23",344.559998,346.700012,344.220001,345.850006,2860000,"Monday",1,0.363456604079624,0,-0.156193924,0,-0.176728852,0.998232711,1,0.197002339250144,0,0,"Baseline","Upbeat",7.09999999999999,1,0,"","","","","","Jul",0,0,0,0,1.33167495854063,"Even","Odd",820000,1,1,1,0,0,0.210021999999981,0.0840895371710518,1,0,0,1,1
"2023-07-17 to 2023-07-24","7/20/23",351.450012,353.890015,351.350006,352.429993,4561300,"Thursday","",0,"7/21/23",352.809998,353.320007,351.709991,352.140015,2969000,"Friday",0.650910925,"7/24/23",352.709991,354.570007,352.529999,354.070007,3073700,"Monday",0,-0.082279603,0,-0.189899097,1,0.161860616720879,1.001618606,1,0.548075174018485,0,0,"Baseline","",0,0,0,"","","","","","Jul",0,0,0,0,0.650910924517133,"Even","Odd",-1592300,1,0,1,0,0,0.510008999999968,-0.494503920942782,0,1,1,1,1
"2023-07-24 to 2023-07-31","7/27/23",355.859985,356.359985,352.040009,352.769989,4771000,"Thursday","",0,"7/28/23",354.51001,355.549988,353.429993,354.480011,3219000,"Friday",0.67470132,"7/31/23",354.570007,355.600006,354.190002,355.570007,2201400,"Monday",1,0.484741347994877,0,-0.008462102,1,0.025388173,1.000253882,1,0.307491527357232,0,0,"Baseline","Baseline",-1,1,1,"7/26/23","Hike","Match","","","Jul",0,1,0,0,0.674701320477887,"Even","Odd",-1552000,1,0,1,0,0,1.03997799999996,-0.527549129849695,0,1,1,1,1
"2023-07-31 to 2023-08-07","8/3/23",351.600006,353.390015,351.119995,351.98999,3307000,"Thursday","BASELINE",0,"8/4/23",353.119995,354.959991,350.200012,350.649994,4268300,"Friday",1.290686423,"8/7/23",352.040009,354.869995,351.880005,354.619995,2390800,"Monday",0,-0.380691508,0,-0.699479224,1,0.396410957873852,1.00396411,1,1.13218339310738,0,1,"Baseline","",0,0,0,"","","","","","Aug",-0.1,0,0,0,1.29068642273964,"Even","Even",961300,1,1,0,0,0,1.83999599999999,-0.775353259485844,0,1,1,0,0
"2023-08-07 to 2023-08-14","8/10/23",353.149994,355.920013,351.190002,351.890015,4133500,"Thursday","",0,"8/11/23",351.190002,353.720001,350.609985,353,2601900,"Friday",0.629466554,"8/14/23",352.730011,353.5,351.769989,353.209991,3134100,"Monday",1,0.315435207787864,1,0.515389957,0,-0.076484136,0.999235159,1,0.059487535,0,0,"Baseline","Baseline",0.200000000000003,1,0,"","","","","","Aug",0,0,0,0,0.629466553767993,"Even","Even",-1531600,0,0,0,0,0,2.52999900000003,-0.820412703232842,0,0,0,1,1
"2023-08-14 to 2023-08-21","8/17/23",348.950012,349.320007,344.820007,345.059998,4804100,"Thursday","",0,"8/18/23",342.950012,345.910004,342.679993,345.119995,3524900,"Friday",0.733727441,"8/21/23",345.299988,345.720001,342.48999,344.670013,3176500,"Monday",1,0.017387411,1,0.632740319017689,1,0.0521537443809848,1.000521537,0,-0.130384216,0,0,"Baseline","",0,0,0,"","","","","","Aug",0,0,0,0,0.733727441144023,"Even","Even",-1279200,0,0,0,0,0,2.959992,-1.20233937817365,0,1,1,1,1
"2023-08-21 to 2023-08-28","8/24/23",344.320007,346.970001,340.970001,341.029999,3840800,"Thursday","",0,"8/25/23",342.459991,344.549988,340.350006,343.5,3868500,"Friday",1.007212039,"8/28/23",345.209991,346.670013,344.5,345.709991,2382700,"Monday",1,0.724276751969854,1,0.30368773793491,1,0.497813973799127,1.00497814,1,0.643374381368269,0,0,"Baseline","Baseline",-1.7,1,0,"","","","","","Aug",0,1,0,0,1.00721203915851,"Even","Even",27700,1,0,0,0,0,2.08999699999998,-1.0000867481336,0,0,0,1,1
"2023-09-04 to 2023-09-11","9/7/23",344.459991,346.23999,344.350006,345.690002,2378600,"Thursday","",0,"9/8/23",345.769989,347.040009,345.480011,346.51001,1665900,"Friday",0.700369966,"9/11/23",348.019989,348.589996,346.51001,347.369995,1722900,"Monday",1,0.237209058768217,1,0.214021176950673,1,0.435767786333211,1.004357678,1,0.248184749,0,0,"Baseline","",0,0,0,"","","","","","Sep",0,0,0,0,0.70036996552594,"Even","Even",-712700,1,1,1,0,0,1.27001999999999,0.0779863700897303,1,0,0,1,1
